price,area,rooms,zipcode,price_per_area,neighborhood
629000.0,83.0,3.0,10709.0,7578.313253012048,Charlottenburg-Wilmersdorf
320000.0,50.45,2.0,13351.0,6342.913776015857,Mitte
165000.0,38.0,1.0,14195.0,4342.105263157895,Steglitz-Zehlendorf
319062.0,77.49,3.0,10247.0,4117.460317460318,Pankow
148461.0,36.09,1.0,10247.0,4113.632585203657,Pankow
268000.0,43.43,1.0,12105.0,6170.849643103846,Tempelhof-Schöneberg
2864800.0,252.77,5.0,10557.0,11333.623452150176,Mitte
498000.0,73.79,3.0,10117.0,6748.881962325518,Mitte
359000.0,61.33,3.0,10369.0,5853.578998858634,Lichtenberg
799000.0,99.65,4.0,13585.0,8018.06322127446,Spandau
229000.0,51.58,2.0,10319.0,4439.705312136487,Lichtenberg
1799000.0,146.5,3.0,14199.0,12279.86348122867,Steglitz-Zehlendorf
528000.0,73.9,2.0,12435.0,7144.790257104194,Treptow-Köpenick
470000.0,93.55,3.0,12109.0,5024.051309460182,Tempelhof-Schöneberg
229000.0,54.02,2.0,12055.0,4239.170677526841,Neukölln
305000.0,63.74,2.0,13351.0,4785.064323815501,Mitte
229000.0,41.25,1.0,10713.0,5551.515151515152,Charlottenburg-Wilmersdorf
450000.0,108.14,3.0,12169.0,4161.2724246347325,Tempelhof-Schöneberg
888000.0,121.84,4.0,10439.0,7288.246881155614,Pankow
520000.0,122.76,4.0,12557.0,4235.907461713913,Treptow-Köpenick
260000.0,47.0,2.0,14193.0,5531.914893617021,Steglitz-Zehlendorf
399000.0,59.34,2.0,12105.0,6723.963599595551,Tempelhof-Schöneberg
479000.0,106.3,5.0,10178.0,4506.114769520226,Mitte
169000.0,41.0,1.0,10779.0,4121.951219512195,Tempelhof-Schöneberg
255000.0,73.0,2.0,12559.0,3493.150684931507,Treptow-Köpenick
597000.0,58.0,2.0,10781.0,10293.103448275862,Tempelhof-Schöneberg
4390000.0,302.58,5.0,10777.0,14508.55971974354,Tempelhof-Schöneberg
510000.0,66.61,2.0,10587.0,7656.508031827053,Charlottenburg-Wilmersdorf
629000.0,90.0,4.0,10629.0,6988.888888888889,Charlottenburg-Wilmersdorf
297000.0,75.0,3.0,13591.0,3960.0,Spandau
515400.0,89.63,3.0,10715.0,5750.30681691398,Charlottenburg-Wilmersdorf
320000.0,70.5,3.0,12203.0,4539.007092198582,Steglitz-Zehlendorf
396000.0,54.0,2.0,13189.0,7333.333333333333,Pankow
480000.0,55.0,2.0,10249.0,8727.272727272728,Pankow
498000.0,66.0,3.0,14167.0,7545.454545454545,Steglitz-Zehlendorf
250000.0,64.0,2.0,10551.0,3906.25,Mitte
359000.0,64.0,3.0,14089.0,5609.375,Spandau
399000.0,85.0,3.0,10407.0,4694.117647058823,Pankow
229585.0,62.05,2.0,10245.0,3700.0,Friedrichshain-Kreuzberg
426000.0,96.0,4.0,12057.0,4437.5,Neukölln
629000.0,53.57,2.0,10317.0,11741.64644390517,Lichtenberg
288000.0,31.19,1.0,10317.0,9233.728759217698,Lichtenberg
259000.0,29.84,1.0,10317.0,8679.624664879357,Lichtenberg
210000.0,39.0,2.0,13585.0,5384.615384615385,Spandau
2346000.0,234.64,6.0,10439.0,9998.295260825094,Pankow
410000.0,63.0,2.0,10117.0,6507.936507936508,Mitte
815000.0,104.0,3.0,10439.0,7836.538461538462,Pankow
840000.0,143.0,3.0,10823.0,5874.125874125874,Tempelhof-Schöneberg
369000.0,52.0,2.0,10243.0,7096.153846153846,Friedrichshain-Kreuzberg
575000.0,84.5,3.0,13088.0,6804.733727810651,Pankow
199900.0,62.83,2.0,14165.0,3181.6011459493875,Steglitz-Zehlendorf
295000.0,38.47,3.0,10777.0,7668.312971146348,Tempelhof-Schöneberg
389900.0,65.0,2.0,12159.0,5998.461538461538,Tempelhof-Schöneberg
880000.0,123.0,4.0,12161.0,7154.471544715447,Tempelhof-Schöneberg
219000.0,60.0,2.0,13409.0,3650.0,Reinickendorf
1880000.0,172.0,3.0,14057.0,10930.232558139534,Charlottenburg-Wilmersdorf
198000.0,53.0,2.0,13403.0,3735.8490566037735,Reinickendorf
1024000.0,105.0,4.0,10585.0,9752.380952380952,Charlottenburg-Wilmersdorf
450000.0,80.39,3.0,12209.0,5597.711158104242,Steglitz-Zehlendorf
699000.0,96.0,5.0,14163.0,7281.25,Steglitz-Zehlendorf
980000.0,133.4,4.0,12159.0,7346.326836581708,Tempelhof-Schöneberg
234800.0,39.0,1.0,10715.0,6020.51282051282,Charlottenburg-Wilmersdorf
349990.0,77.86,2.0,13088.0,4495.119445157976,Pankow
239990.0,41.99,1.0,10715.0,5715.408430578709,Charlottenburg-Wilmersdorf
499900.0,111.0,3.0,13088.0,4503.603603603604,Pankow
475000.0,65.0,2.0,10719.0,7307.692307692308,Charlottenburg-Wilmersdorf
339000.0,63.0,2.0,14193.0,5380.952380952381,Steglitz-Zehlendorf
250000.0,39.5,1.0,14057.0,6329.113924050633,Charlottenburg-Wilmersdorf
360000.0,94.0,3.0,13595.0,3829.787234042553,Spandau
399000.0,68.36,3.0,14059.0,5836.7466354593325,Charlottenburg-Wilmersdorf
593000.0,71.0,3.0,10117.0,8352.112676056338,Mitte
195000.0,30.43,1.0,10585.0,6408.149852119619,Charlottenburg-Wilmersdorf
510000.0,76.0,2.0,10249.0,6710.526315789473,Pankow
290000.0,55.0,2.0,10247.0,5272.727272727273,Pankow
405000.0,55.0,2.0,10627.0,7363.636363636364,Charlottenburg-Wilmersdorf
450000.0,100.0,3.0,13585.0,4500.0,Spandau
430000.0,76.0,2.0,12167.0,5657.894736842105,Steglitz-Zehlendorf
499000.0,86.5,3.0,12555.0,5768.78612716763,Marzahn-Hellersdorf
315000.0,60.0,3.0,14129.0,5250.0,Steglitz-Zehlendorf
325000.0,67.0,3.0,12105.0,4850.746268656716,Tempelhof-Schöneberg
215000.0,52.0,2.0,10825.0,4134.615384615385,Tempelhof-Schöneberg
370000.0,60.0,2.0,10715.0,6166.666666666667,Charlottenburg-Wilmersdorf
375000.0,64.17,3.0,12055.0,5843.85226741468,Neukölln
790000.0,101.0,3.0,10585.0,7821.782178217822,Charlottenburg-Wilmersdorf
449000.0,65.11,2.0,10717.0,6896.022116418369,Charlottenburg-Wilmersdorf
449000.0,95.0,3.0,13581.0,4726.315789473684,Spandau
260126.0,62.79,2.0,10245.0,4142.793438445612,Friedrichshain-Kreuzberg
447000.0,74.62,2.0,10317.0,5990.351112302332,Lichtenberg
740000.0,111.0,4.0,14195.0,6666.666666666667,Steglitz-Zehlendorf
369900.0,59.62,2.0,13357.0,6204.29386112043,Mitte
363350.0,58.02,2.0,12161.0,6262.495691140985,Tempelhof-Schöneberg
324890.0,63.0,2.0,13357.0,5156.984126984127,Mitte
210000.0,35.0,1.0,14193.0,6000.0,Steglitz-Zehlendorf
301000.0,51.0,2.0,10439.0,5901.9607843137255,Pankow
205000.0,45.0,2.0,12105.0,4555.555555555556,Tempelhof-Schöneberg
459000.0,70.0,3.0,14199.0,6557.142857142857,Steglitz-Zehlendorf
890000.0,92.0,2.0,10717.0,9673.91304347826,Charlottenburg-Wilmersdorf
479000.0,60.0,1.0,10711.0,7983.333333333333,Charlottenburg-Wilmersdorf
899000.0,142.0,4.0,14193.0,6330.985915492958,Steglitz-Zehlendorf
335000.0,69.42,3.0,12277.0,4825.698645923365,Tempelhof-Schöneberg
335000.0,69.67,3.0,12277.0,4808.382374049089,Tempelhof-Schöneberg
335000.0,69.67,3.0,12277.0,4808.382374049089,Tempelhof-Schöneberg
299000.0,53.67,2.0,12587.0,5571.082541457052,Treptow-Köpenick
390000.0,88.0,3.0,10317.0,4431.818181818182,Lichtenberg
265000.0,60.0,2.0,13585.0,4416.666666666667,Spandau
330000.0,66.0,2.0,13407.0,5000.0,Reinickendorf
379000.0,116.01,3.0,13595.0,3266.959744849582,Spandau
249000.0,71.36,3.0,12279.0,3489.349775784753,Tempelhof-Schöneberg
390000.0,51.0,2.0,10965.0,7647.058823529412,Neukölln
350000.0,38.0,1.0,14193.0,9210.526315789471,Steglitz-Zehlendorf
999000.0,135.39,4.0,13086.0,7378.683802348771,Pankow
311000.0,50.0,2.0,12203.0,6220.0,Steglitz-Zehlendorf
599950.0,73.03,2.0,10179.0,8215.117075174585,Friedrichshain-Kreuzberg
420000.0,65.0,2.0,10243.0,6461.538461538462,Friedrichshain-Kreuzberg
220000.0,53.0,2.0,12489.0,4150.943396226415,Treptow-Köpenick
335000.0,82.0,3.0,12489.0,4085.3658536585367,Treptow-Köpenick
215000.0,53.3,2.0,13509.0,4033.771106941839,Reinickendorf
205000.0,48.59,3.0,13055.0,4218.97509775674,Lichtenberg
410000.0,68.0,2.0,14050.0,6029.411764705882,Charlottenburg-Wilmersdorf
345000.0,57.0,2.0,14193.0,6052.631578947368,Steglitz-Zehlendorf
575329.0,97.34,4.0,14195.0,5910.509554140127,Steglitz-Zehlendorf
399000.0,84.51,3.0,10779.0,4721.334753283635,Tempelhof-Schöneberg
326766.0,71.05,3.0,10777.0,4599.099225897256,Tempelhof-Schöneberg
316464.0,68.81,3.0,10777.0,4599.098968173231,Tempelhof-Schöneberg
327501.0,71.21,3.0,10777.0,4599.087206852971,Tempelhof-Schöneberg
313900.0,68.15,3.0,10777.0,4606.016140865737,Tempelhof-Schöneberg
309749.0,67.35,3.0,10777.0,4599.09428359317,Tempelhof-Schöneberg
534628.0,107.28,3.0,14165.0,4983.482475764355,Steglitz-Zehlendorf
278029.0,55.79,3.0,14165.0,4983.49166517297,Steglitz-Zehlendorf
243045.0,48.77,2.0,14165.0,4983.493951199507,Steglitz-Zehlendorf
278477.0,55.88,3.0,14165.0,4983.48246241947,Steglitz-Zehlendorf
275387.0,55.26,3.0,14165.0,4983.478103510677,Steglitz-Zehlendorf
278477.0,55.88,3.0,14165.0,4983.48246241947,Steglitz-Zehlendorf
279025.0,55.99,3.0,14165.0,4983.4791927129845,Steglitz-Zehlendorf
274789.0,55.14,3.0,14165.0,4983.47841857091,Steglitz-Zehlendorf
343995.0,76.68,3.0,14165.0,4486.11111111111,Steglitz-Zehlendorf
249428.0,55.6,3.0,14165.0,4486.115107913669,Steglitz-Zehlendorf
250100.0,55.75,3.0,14165.0,4486.09865470852,Steglitz-Zehlendorf
250100.0,55.75,3.0,14165.0,4486.09865470852,Steglitz-Zehlendorf
237640.0,71.4,3.0,13507.0,3328.2913165266104,Reinickendorf
160000.0,47.9,3.0,13507.0,3340.292275574113,Reinickendorf
244962.0,73.6,3.0,13507.0,3328.288043478261,Reinickendorf
247682.0,68.59,2.0,10439.0,3611.051173640472,Pankow
211607.0,58.6,1.0,10439.0,3611.0409556314,Pankow
233996.0,64.8,2.0,10439.0,3611.0493827160494,Pankow
199900.0,46.85,3.0,13407.0,4266.808964781217,Reinickendorf
185499.0,61.33,3.0,10369.0,3024.6045980759823,Lichtenberg
185499.0,61.33,3.0,10369.0,3024.6045980759823,Lichtenberg
303584.0,95.49,3.0,13629.0,3179.222955283276,Reinickendorf
186894.0,58.0,2.0,13595.0,3222.310344827586,Spandau
182221.0,56.55,2.0,13595.0,3222.298850574713,Spandau
132114.0,41.0,1.0,13595.0,3222.292682926829,Spandau
228783.0,71.0,2.0,13595.0,3222.295774647888,Spandau
110543.0,28.91,1.0,12099.0,3823.694223452093,Neukölln
255462.0,66.81,3.0,12099.0,3823.7090255949706,Neukölln
205830.0,53.83,1.0,12099.0,3823.704254133383,Neukölln
110543.0,28.91,1.0,12099.0,3823.694223452093,Neukölln
255462.0,66.81,3.0,12099.0,3823.7090255949706,Neukölln
273983.0,65.68,2.0,10439.0,4171.482947624847,Pankow
294549.0,70.61,3.0,10439.0,4171.491290185526,Pankow
281367.0,67.45,3.0,10439.0,4171.489992587101,Pankow
207239.0,49.68,2.0,10439.0,4171.4774557165865,Pankow
237124.0,54.58,2.0,10439.0,4344.52180285819,Pankow
286396.0,62.26,2.0,12347.0,4600.0,Neukölln
185612.0,66.03,2.0,12249.0,2811.025291534151,Tempelhof-Schöneberg
216238.0,64.76,2.0,14193.0,3339.067325509573,Steglitz-Zehlendorf
223472.0,59.38,2.0,14193.0,3763.422027618727,Steglitz-Zehlendorf
276637.0,82.65,3.0,13403.0,3347.090139140956,Reinickendorf
196451.0,63.23,3.0,13403.0,3106.9270915704574,Reinickendorf
208164.0,67.0,3.0,13403.0,3106.9253731343283,Reinickendorf
172279.0,55.45,2.0,13403.0,3106.9251577998198,Reinickendorf
170819.0,54.98,2.0,13403.0,3106.9297926518734,Reinickendorf
172823.0,53.36,2.0,13407.0,3238.8118440779613,Reinickendorf
238150.0,73.53,3.0,13407.0,3238.814089487284,Reinickendorf
246000.0,75.98,3.0,14165.0,3237.694130034219,Steglitz-Zehlendorf
188000.0,58.18,2.0,14165.0,3231.3509797181164,Steglitz-Zehlendorf
1225000.0,186.31,6.0,10629.0,6575.063066931458,Charlottenburg-Wilmersdorf
210000.0,57.0,2.0,12249.0,3684.2105263157896,Tempelhof-Schöneberg
415000.0,58.0,2.0,14052.0,7155.172413793103,Spandau
239000.0,64.49,2.0,13589.0,3706.000930376803,Spandau
175000.0,46.0,2.0,13593.0,3804.347826086957,Spandau
320000.0,55.0,2.0,10785.0,5818.181818181818,Tempelhof-Schöneberg
187000.0,33.21,1.0,13359.0,5630.834086118639,Mitte
379000.0,55.0,2.0,10707.0,6890.909090909091,Charlottenburg-Wilmersdorf
175000.0,54.24,2.0,13407.0,3226.4011799410027,Reinickendorf
155000.0,53.87,2.0,13585.0,2877.2971969556343,Spandau
750000.0,164.0,6.0,13156.0,4573.170731707317,Pankow
279900.0,43.12,2.0,10825.0,6491.187384044527,Tempelhof-Schöneberg
627500.0,101.0,3.0,13156.0,6212.8712871287125,Pankow
279000.0,56.0,1.0,14167.0,4982.142857142857,Steglitz-Zehlendorf
449000.0,56.0,2.0,10789.0,8017.857142857143,Tempelhof-Schöneberg
969000.0,106.0,2.0,10585.0,9141.509433962265,Charlottenburg-Wilmersdorf
255000.0,50.0,2.0,14169.0,5100.0,Steglitz-Zehlendorf
160000.0,35.0,1.0,12487.0,4571.428571428572,Treptow-Köpenick
350000.0,73.0,2.0,13435.0,4794.520547945205,Reinickendorf
849000.0,100.0,3.0,14059.0,8490.0,Charlottenburg-Wilmersdorf
290000.0,65.0,2.0,13591.0,4461.538461538462,Spandau
1395000.0,136.11,3.0,14195.0,10249.063257659243,Steglitz-Zehlendorf
395000.0,60.0,3.0,14163.0,6583.333333333333,Steglitz-Zehlendorf
1250000.0,147.56,4.0,10553.0,8471.130387638927,Charlottenburg-Wilmersdorf
292628.0,59.72,2.0,12557.0,4900.0,Treptow-Köpenick
449000.0,96.4,4.0,13465.0,4657.676348547718,Reinickendorf
429000.0,99.0,3.0,12683.0,4333.333333333333,Marzahn-Hellersdorf
499000.0,76.0,3.0,14163.0,6565.789473684211,Steglitz-Zehlendorf
279000.0,55.0,5.0,10969.0,5072.727272727273,Friedrichshain-Kreuzberg
219480.0,24.8,3.0,13088.0,8850.0,Pankow
345400.0,55.0,2.0,13355.0,6280.0,Mitte
345000.0,62.0,2.0,10587.0,5564.5161290322585,Charlottenburg-Wilmersdorf
889800.0,127.0,4.0,10625.0,7006.299212598426,Charlottenburg-Wilmersdorf
368000.0,62.0,3.0,10779.0,5935.4838709677415,Tempelhof-Schöneberg
329000.0,79.0,3.0,10589.0,4164.556962025316,Charlottenburg-Wilmersdorf
215000.0,54.75,2.0,13407.0,3926.9406392694063,Reinickendorf
1149000.0,109.21,2.0,10245.0,10521.01455910631,Friedrichshain-Kreuzberg
869000.0,107.08,3.0,10245.0,8115.427717594322,Friedrichshain-Kreuzberg
649000.0,93.11,3.0,14163.0,6970.250241649662,Steglitz-Zehlendorf
575000.0,110.58,4.0,12527.0,5199.855308374028,Treptow-Köpenick
222780.0,49.66,2.0,14165.0,4486.10551751913,Steglitz-Zehlendorf
250100.0,55.75,3.0,14165.0,4486.09865470852,Steglitz-Zehlendorf
250100.0,55.75,3.0,14165.0,4486.09865470852,Steglitz-Zehlendorf
275088.0,61.32,3.0,14165.0,4486.105675146771,Steglitz-Zehlendorf
292629.0,65.23,2.0,14165.0,4486.110685267515,Steglitz-Zehlendorf
191000.0,59.15,2.0,14165.0,3229.0786136939982,Steglitz-Zehlendorf
240000.0,74.06,3.0,14165.0,3240.615716986227,Steglitz-Zehlendorf
649900.0,138.39,4.0,13088.0,4696.148565647807,Pankow
350000.0,64.8,2.0,13585.0,5401.234567901235,Spandau
290000.0,53.29,2.0,13585.0,5441.921561268531,Spandau
190000.0,39.3,1.0,13585.0,4834.605597964377,Spandau
198000.0,33.98,1.0,13585.0,5826.957033549147,Spandau
405000.0,76.21,2.0,13585.0,5314.263220049863,Spandau
485000.0,84.12,3.0,13585.0,5765.572990965287,Spandau
465000.0,82.31,3.0,13585.0,5649.374316607946,Spandau
240000.0,49.17,2.0,14165.0,4881.025015253203,Steglitz-Zehlendorf
850000.0,87.01,4.0,14163.0,9768.992069877026,Steglitz-Zehlendorf
270000.0,67.06,3.0,13403.0,4026.2451535937967,Reinickendorf
345000.0,67.79,3.0,14199.0,5089.246201504646,Steglitz-Zehlendorf
220000.0,57.58,2.0,12587.0,3820.771101076763,Treptow-Köpenick
279000.0,71.4,3.0,13507.0,3907.563025210084,Reinickendorf
449000.0,64.54,2.0,10711.0,6956.92593740316,Charlottenburg-Wilmersdorf
490000.0,243.0,7.0,12059.0,2016.4609053497943,Neukölln
389482.0,84.67,3.0,12347.0,4600.0,Neukölln
296010.0,64.35,2.0,12347.0,4600.0,Neukölln
340032.0,73.92,2.0,12347.0,4600.0,Neukölln
359306.0,78.11,3.0,12347.0,4600.0,Neukölln
346080.0,72.1,3.0,10713.0,4800.0,Charlottenburg-Wilmersdorf
274272.0,57.14,2.0,10713.0,4800.0,Charlottenburg-Wilmersdorf
269000.0,61.83,3.0,13059.0,4350.638848455443,Lichtenberg
349950.0,60.0,2.0,10245.0,5832.5,Friedrichshain-Kreuzberg
499000.0,81.9,3.0,10963.0,6092.796092796092,Friedrichshain-Kreuzberg
312000.0,52.77,2.0,13347.0,5912.450255827174,Mitte
1240000.0,125.11,4.0,12157.0,9911.27807529374,Tempelhof-Schöneberg
749900.0,71.0,2.0,10557.0,10561.971830985916,Mitte
175000.0,56.0,3.0,12437.0,3125.0,Treptow-Köpenick
1385000.0,133.51,4.0,10115.0,10373.754774923227,Mitte
145000.0,38.0,1.0,13407.0,3815.7894736842095,Reinickendorf
224000.0,58.81,3.0,12157.0,3808.8760414895423,Tempelhof-Schöneberg
232000.0,60.88,3.0,10589.0,3810.7752956636,Charlottenburg-Wilmersdorf
175000.0,56.0,3.0,12437.0,3125.0,Treptow-Köpenick
259998.0,50.98,2.0,13595.0,5100.0,Spandau
549500.0,119.85,6.0,13509.0,4584.897788902796,Reinickendorf
600000.0,109.0,4.0,10717.0,5504.587155963302,Charlottenburg-Wilmersdorf
250530.0,59.88,2.0,10247.0,4183.867735470942,Pankow
320450.0,75.45,2.0,10247.0,4247.183565275016,Pankow
137700.0,32.46,1.0,10247.0,4242.144177449168,Pankow
1980000.0,146.0,3.0,10785.0,13561.643835616438,Tempelhof-Schöneberg
1500000.0,150.0,5.0,10629.0,10000.0,Charlottenburg-Wilmersdorf
120000.0,55.7,3.0,12437.0,2154.3985637342907,Treptow-Köpenick
290000.0,65.0,2.0,13591.0,4461.538461538462,Spandau
465000.0,63.0,2.0,10115.0,7380.952380952381,Mitte
299000.0,58.9,2.0,10247.0,5076.400679117148,Pankow
298000.0,54.0,1.0,13595.0,5518.518518518518,Spandau
209000.0,50.0,2.0,12305.0,4180.0,Neukölln
440000.0,44.18,2.0,10717.0,9959.257582616568,Charlottenburg-Wilmersdorf
259000.0,78.41,3.0,12621.0,3303.1501084045403,Marzahn-Hellersdorf
195000.0,39.17,1.0,10243.0,4978.299719172836,Friedrichshain-Kreuzberg
689000.0,118.43,6.0,12619.0,5817.782656421515,Marzahn-Hellersdorf
1490000.0,165.0,3.0,10789.0,9030.30303030303,Tempelhof-Schöneberg
275000.0,65.08,3.0,14193.0,4225.568531038722,Steglitz-Zehlendorf
219000.0,69.92,3.0,12349.0,3132.151029748284,Neukölln
1244100.0,143.35,4.0,10405.0,8678.758283920475,Pankow
199000.0,60.0,2.0,13593.0,3316.6666666666665,Spandau
250000.0,65.4,3.0,12049.0,3822.62996941896,Neukölln
325000.0,46.0,1.0,10785.0,7065.217391304348,Tempelhof-Schöneberg
699000.0,116.96,3.0,13187.0,5976.40218878249,Pankow
291000.0,60.65,2.0,10785.0,4798.021434460016,Tempelhof-Schöneberg
2990000.0,206.92,3.0,10777.0,14450.028996713709,Tempelhof-Schöneberg
1400000.0,95.66,2.0,10777.0,14635.166213673429,Tempelhof-Schöneberg
1090000.0,126.95,4.0,10777.0,8586.05750295392,Tempelhof-Schöneberg
1470000.0,174.32,5.0,10777.0,8432.767324460761,Tempelhof-Schöneberg
425000.0,65.0,3.0,14199.0,6538.461538461538,Steglitz-Zehlendorf
199000.0,48.9,1.0,12309.0,4069.529652351738,Tempelhof-Schöneberg
